SpecificConductivity,SampleID,Ablabesmyia,Acentrella,Acerpenna,Acroneuria,Agapetus,Allocapnia,Alloperla,Ameletus,Amphinemura,Anopheles,Antocha,Asellus,Atherix,Atrichopogon,Baetis,Baetisca,Bezzia,Boyeria,Brachypremna,Brillia,Caecidotea,Caenis,Cambarus,Cardiocladius,Centroptilum,Ceratopsyche,Chaetocladius,Chelifera,Cheumatopsyche,Chimarra,Chrysops,Cinygmula,Cladotanytarsus,Clinocera,Clioperla,Conchapelopia,Cordulegaster,Corydalus,Corynoneura,Crangonyx,Cricotopus,Cryptochironomus,Cultus,Dasyhelea,Demicryptochironomus,Diamesa,Dicranota,Dicrotendipes,Diphetor,Diplectrona,Diplocladius,Diploperla,Dixa,Dolophilodes,Drunella,Dubiraphia,Eccoptura,Ectopria,Epeorus,Ephemera,Ephemerella,Eukiefferiella,Eurylophella,Gammarus,Glossosoma,Goera,Haploperla,Heleniella,Helichus,Hemerodromia,Heptagenia,Hexatoma,Hydroporus,Hydropsyche,Hydroptila,Isonychia,Isoperla,Krenopelopia,Krenosmittia,Lanthus,Larsia,Lepidostoma,Leptophlebia,Leucrocuta,Leuctra,Limnophila,Limnophyes,Limonia,Lirceus,Lype,Maccaffertium,Macronychus,Malirekus,Microcylloepus,Micropsectra,Microtendipes,Microvelia,Molophilus,Natarsia,Neophylax,Neureclipsis,Nigronia,Nilotanypus,Nixe,Ochrotrichia,Optioservus,Orconectes,Ormosia,Orthocladius,Oulimnius,Pagastia,Paracapnia,Parachaetocladius,Paracladopelma,Paragnetina,Parakiefferiella,Paraleptophlebia,Parametriocnemus,Paraphaenocladius,Paratanytarsus,Peltoperla,Perlesta,Phaenopsectra,Physella,Pisidium,Platysmittia,Plauditus,Polycentropus,Polypedilum,Potthastia,Procladius,Procloeon,Promoresia,Prosimulium,Prostoia,Psephenus,Pseudochironomus,Pseudolimnophila,Pseudorthocladius,Psilometriocnemus,Psychomyia,Pteronarcys,Pycnopsyche,Remenus,Rhagovelia,Rheocricotopus,Rheopelopia,Rheotanytarsus,Rhyacophila,Serratella,Sialis,Simulium,Stempellina,Stempellinella,Stenacron,Stenelmis,Stenonema,Strophopteryx,Stylogomphus,Sublettea,Sweltsa,Tabanus,Taeniopteryx,Tallaperla,Tanytarsus,Thienemanniella,Thienemannimyia,Timpanoga,Tipula,Tribelos,Tvetenia,Utaperla,Wormaldia,Yugus,Zavrelia,Zavrelimyia
62,1339,0,0.005208333,0,0.005208333,0,0,0,0,0.026041667,0,0,0,0,0,0.348958333,0,0,0,0,0,0,0,0.005208333,0,0,0,0,0,0,0,0,0.005208333,0,0,0.005208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.041666667,0.151041667,0,0.005208333,0,0,0,0.09375,0,0.005208333,0,0,0,0,0.005208333,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0.005208333,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0.005208333,0,0.010416667,0,0.005208333,0,0.005208333,0,0,0.005208333,0,0
42,1342,0,0,0,0,0,0,0,0,0.095744681,0,0,0,0,0,0.478723404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005319149,0,0.021276596,0,0,0,0,0,0,0,0.015957447,0,0,0,0,0,0.026595745,0.010638298,0,0,0,0,0,0,0,0,0,0.005319149,0,0,0,0.015957447,0,0,0,0,0,0,0,0,0.085106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015957447,0,0,0,0,0,0,0,0,0,0,0,0.015957447,0,0,0,0,0,0,0,0,0.010638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106382979,0,0,0,0,0,0,0,0,0,0,0.015957447,0,0,0,0.005319149,0,0,0,0.015957447,0,0,0,0,0
37,1343,0,0,0,0,0,0,0,0,0.061032864,0,0,0,0,0,0.14084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009389671,0,0,0.023474178,0,0,0,0.018779343,0.136150235,0,0.009389671,0,0,0,0.046948357,0,0,0,0,0,0.004694836,0,0.009389671,0,0,0.004694836,0,0,0,0,0,0,0,0,0,0.004694836,0,0,0.169014085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03286385,0,0,0,0.046948357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046948357,0.009389671,0.004694836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014084507,0,0,0,0,0.009389671,0,0,0.023474178,0,0.004694836,0.004694836,0.004694836,0.009389671,0,0,0,0,0,0,0.004694836,0,0,0,0,0.009389671,0,0,0,0,0,0,0
121,1394,0,0,0,0,0,0,0,0,0.097643098,0,0,0,0,0,0.30976431,0,0,0,0,0,0,0.006734007,0.013468013,0,0,0,0,0,0.013468013,0.003367003,0,0,0,0,0,0,0,0,0,0,0.006734007,0,0,0,0,0,0,0,0,0,0,0.006734007,0,0,0,0,0.006734007,0,0,0,0.013468013,0,0.03030303,0,0,0,0.013468013,0,0,0,0,0,0,0.006734007,0.006734007,0,0,0,0,0,0,0,0,0,0.003367003,0,0,0,0.016835017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006734007,0.016835017,0,0,0.016835017,0,0,0,0,0,0,0,0,0.026936027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003367003,0,0,0,0,0,0,0,0,0.003367003,0,0,0,0,0.02020202,0,0.01010101,0.01010101,0,0,0,0,0,0.003367003,0,0.003367003,0,0,0,0.006734007,0,0.02020202,0,0,0,0,0
122,1439,0,0,0,0,0,0,0,0,0.016393443,0,0,0,0,0,0.196721311,0.005464481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010928962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010928962,0,0.005464481,0,0,0,0.027322404,0,0,0,0,0.120218579,0,0,0,0.010928962,0.021857923,0,0,0,0.005464481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043715847,0,0,0.016393443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12568306,0,0.005464481,0,0,0,0,0,0,0.005464481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054644809,0.005464481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1839,0,0.024539877,0,0,0,0,0,0,0,0,0.030674847,0,0.009202454,0,0.101226994,0,0,0,0,0,0,0,0,0,0,0.058282209,0,0,0.220858896,0.003067485,0,0,0,0,0,0.006134969,0,0,0,0,0,0,0,0,0,0.003067485,0,0,0,0,0,0,0,0.058282209,0,0,0,0,0,0,0,0,0,0.147239264,0,0,0,0,0,0.015337423,0.009202454,0.018404908,0,0,0,0.006134969,0,0,0,0,0,0,0,0,0.049079755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006134969,0,0,0,0.113496933,0,0,0,0.003067485,0,0,0,0,0,0,0,0.018404908,0,0,0,0,0,0,0,0,0,0.015337423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006134969,0,0,0.009202454,0,0,0,0.003067485,0,0,0,0,0.027607362,0,0,0,0,0,0,0,0.015337423,0,0,0,0,0,0.003067485,0,0,0,0,0
122,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009756098,0,0,0,0,0,0,0.043902439,0,0,0,0.170731707,0.004878049,0,0,0,0,0,0.019512195,0,0,0,0,0,0.014634146,0.024390244,0.009756098,0,0,0,0.019512195,0,0,0.004878049,0,0,0.009756098,0,0,0,0,0,0,0.03902439,0,0,0,0,0,0,0,0.004878049,0,0,0,0.009756098,0.048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043902439,0,0,0,0.092682927,0,0,0.004878049,0,0,0,0,0.009756098,0,0,0,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048780488,0,0,0,0,0,0,0,0.004878049,0,0,0,0.073170732,0,0,0.004878049,0.07804878,0,0,0,0,0,0,0,0,0,0,0
121,1850,0,0.004926108,0,0.004926108,0,0,0,0,0,0,0,0,0,0,0.044334975,0,0,0,0,0,0,0,0,0,0,0.019704433,0,0,0.02955665,0,0,0,0,0,0,0.009852217,0,0,0,0,0,0,0,0,0,0,0.024630542,0,0,0,0,0,0,0.02955665,0.039408867,0,0,0,0.019704433,0,0,0,0,0.009852217,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009852217,0.073891626,0,0,0,0,0,0,0,0.014778325,0,0,0,0,0,0,0,0,0,0,0,0,0.024630542,0,0,0,0.21182266,0.004926108,0,0,0,0,0,0,0.0591133,0,0,0,0.009852217,0,0,0,0,0,0,0.004926108,0,0,0,0,0,0,0,0,0,0,0,0,0.009852217,0,0,0,0,0,0,0.004926108,0,0,0.004926108,0,0,0,0,0,0,0,0,0.034482759,0,0,0.004926108,0.093596059,0.004926108,0,0,0,0,0.014778325,0,0,0,0.004926108,0
169,1858,0.010238908,0.003412969,0,0.003412969,0,0,0,0,0,0,0,0,0,0,0.034129693,0,0,0,0,0,0,0.006825939,0,0,0,0.003412969,0,0,0,0.003412969,0,0,0,0,0,0.006825939,0,0.003412969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003412969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020477816,0,0,0,0,0,0,0,0.034129693,0,0,0,0,0,0,0,0,0,0,0,0.003412969,0,0,0,0,0,0.006825939,0,0,0,0.010238908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006825939,0,0,0,0,0.003412969,0,0,0.010238908,0,0,0,0,0.020477816,0,0,0,0,0,0,0,0,0,0,0,0.003412969,0,0,0,0.003412969,0,0,0.017064846,0.003412969,0.013651877,0,0,0,0,0,0,0,0.006825939,0,0,0,0,0,0,0,0,0,0,0
192,1859,0,0.031111111,0,0.008888889,0,0,0,0,0,0,0,0,0.006666667,0,0.066666667,0,0,0,0,0,0,0.004444444,0.002222222,0,0,0.042222222,0,0,0.035555556,0.106666667,0,0,0,0,0,0,0,0.004444444,0,0,0.002222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028888889,0,0,0,0,0,0.002222222,0,0,0,0,0.004444444,0,0,0,0.011111111,0,0.102222222,0,0,0,0,0,0,0,0.006666667,0,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0.004444444,0,0,0,0.113333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004444444,0,0,0,0,0,0,0.004444444,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0.035555556,0,0.062222222,0,0,0,0.037777778,0.088888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004444444,0,0,0,0,0
181,1860,0.018348624,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0,0.055045872,0,0,0,0,0,0,0.013761468,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027522936,0,0,0,0,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0,0.004587156,0,0.018348624,0,0,0,0,0,0,0,0,0,0.009174312,0,0,0,0,0,0,0,0.009174312,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0.009174312,0.013761468,0,0,0,0,0,0,0.091743119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027522936,0.004587156,0.027522936,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0,0,0
185,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018348624,0,0,0,0,0,0,0.004587156,0,0,0.004587156,0.032110092,0,0,0.009174312,0.133027523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004587156,0,0.169724771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02293578,0,0,0,0,0,0,0,0,0,0,0,0.21559633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013761468,0,0,0,0,0,0,0.013761468,0,0,0,0,0,0,0,0,0,0.009174312,0,0.013761468,0,0.041284404,0,0.004587156,0,0,0,0.027522936,0.087155963,0,0,0,0,0,0,0,0.009174312,0,0,0,0,0,0,0,0,0,0.004587156,0
143,1863,0,0.038297872,0,0.021276596,0,0,0,0,0,0,0,0,0,0,0.072340426,0,0,0,0,0,0,0,0,0.004255319,0,0.034042553,0,0,0.017021277,0.161702128,0,0,0,0,0,0,0,0.017021277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008510638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046808511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012765957,0,0.004255319,0,0,0,0,0,0.029787234,0,0,0,0.14893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0.012765957,0,0,0,0.068085106,0,0,0,0.085106383,0.072340426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1864,0,0,0,0.033653846,0,0,0,0,0,0,0,0,0,0,0.033653846,0,0,0,0,0,0,0.004807692,0,0,0,0.009615385,0,0,0.014423077,0.052884615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004807692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028846154,0,0,0,0,0,0,0,0.028846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052884615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004807692,0,0,0,0,0,0,0.033653846,0,0,0,0,0,0,0,0,0,0,0,0.004807692,0,0,0,0.004807692,0,0,0,0,0.028846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1865,0,0,0,0.020942408,0,0,0,0,0,0,0,0,0,0,0.09947644,0,0,0.005235602,0,0,0,0.005235602,0.005235602,0,0.02617801,0.041884817,0,0,0.057591623,0.036649215,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0.047120419,0,0,0,0,0.057591623,0,0,0,0,0,0.005235602,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015706806,0,0,0,0.02617801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020942408,0,0.015706806,0,0,0,0,0.12565445,0,0,0,0,0,0,0,0,0,0,0,0.010471204,0,0,0,0.010471204,0,0,0.010471204,0.041884817,0.068062827,0,0,0,0,0,0,0,0.010471204,0,0,0,0,0,0,0,0,0,0.010471204,0
125,1866,0.005291005,0.037037037,0,0.015873016,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0.031746032,0.100529101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005291005,0,0.005291005,0,0,0,0,0,0,0,0.005291005,0,0,0,0,0,0,0.126984127,0,0,0,0,0,0,0,0.010582011,0,0,0,0,0,0,0,0,0,0.005291005,0,0.010582011,0,0,0,0,0,0.005291005,0,0,0,0.164021164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010582011,0,0,0,0,0.031746032,0,0,0,0,0,0,0,0,0,0,0,0.010582011,0,0,0,0.021164021,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0.005291005,0,0,0,0,0,0,0,0,0,0,0
80,1867,0,0.015384615,0,0.056410256,0,0,0,0,0,0,0,0,0,0,0.046153846,0,0,0.005128205,0,0,0,0.046153846,0,0,0.015384615,0.005128205,0,0,0.076923077,0.005128205,0,0,0,0,0,0,0,0,0,0,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015384615,0.005128205,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0.01025641,0,0,0,0,0,0.030769231,0,0,0,0.220512821,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0.005128205,0,0,0,0,0.061538462,0,0,0,0,0,0,0,0,0,0,0,0.030769231,0,0,0,0,0,0,0.01025641,0,0.015384615,0,0,0,0,0,0,0,0.020512821,0,0,0,0,0,0,0,0,0,0.01025641,0
312,1872,0,0,0,0,0,0,0,0,0,0,0,0,0.004444444,0,0.031111111,0,0,0,0,0,0.004444444,0,0,0,0,0,0,0,0.008888889,0.004444444,0,0,0,0,0,0.008888889,0,0,0,0,0.004444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706666667,0,0,0,0,0.008888889,0.008888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008888889,0,0,0,0,0,0.008888889,0,0,0,0.026666667,0.004444444,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008888889,0.08,0,0,0,0,0,0,0,0.004444444,0.004444444,0,0,0,0,0,0,0,0,0,0
318,1873,0,0.01754386,0,0.015037594,0,0,0,0,0,0,0.005012531,0,0.060150376,0,0.125313283,0,0,0,0,0,0,0.005012531,0.002506266,0,0,0.040100251,0,0,0.080200501,0,0,0,0,0,0,0.005012531,0,0,0,0,0,0.002506266,0,0,0,0,0,0,0,0,0,0,0,0,0.002506266,0.002506266,0,0,0.010025063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060150376,0,0.032581454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032581454,0,0,0,0.162907268,0,0,0,0,0.002506266,0,0,0,0,0,0,0.01754386,0,0,0,0.002506266,0,0,0,0,0,0.002506266,0.015037594,0,0,0,0,0,0,0.05764411,0,0,0,0,0,0,0,0,0,0.005012531,0,0,0.002506266,0.010025063,0,0.010025063,0,0,0.005012531,0.095238095,0.030075188,0,0.007518797,0,0,0,0,0,0,0,0,0,0.002506266,0,0.002506266,0,0,0,0,0
190,1874,0,0.014285714,0,0.00952381,0,0,0,0,0,0,0,0,0.019047619,0,0.023809524,0,0,0,0,0,0,0.038095238,0,0,0,0.00952381,0,0,0.066666667,0.023809524,0,0,0,0,0,0.00952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004761905,0,0.047619048,0,0.028571429,0,0,0,0,0,0,0,0.00952381,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0,0,0,0.00952381,0,0,0,0.119047619,0,0,0,0,0.014285714,0,0,0,0,0,0,0.004761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042857143,0,0,0,0,0,0,0,0,0.004761905,0,0,0.004761905,0.00952381,0.004761905,0,0,0,0,0.014285714,0.295238095,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,1878,0,0.004975124,0,0,0,0,0,0,0,0,0.004975124,0,0,0,0.009950249,0,0,0,0,0,0,0.014925373,0,0,0,0.094527363,0,0,0.014925373,0.034825871,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004975124,0,0,0,0,0,0,0,0,0,0,0,0.348258706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024875622,0,0,0,0,0,0,0,0,0,0,0,0.074626866,0,0,0,0.004975124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004975124,0,0,0,0,0.009950249,0,0,0,0,0,0,0.044776119,0,0,0,0,0,0,0,0,0,0,0,0.074626866,0,0,0,0.014925373,0,0,0,0.064676617,0,0,0,0,0,0,0,0,0.004975124,0,0,0,0.004975124,0,0,0,0,0,0,0
147,1882,0,0.054054054,0,0,0,0,0,0,0,0,0,0,0.086486486,0,0.005405405,0,0,0,0,0,0,0.005405405,0,0,0,0.054054054,0,0,0,0.118918919,0,0,0,0,0,0.021621622,0,0,0,0,0.005405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005405405,0,0,0,0.043243243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032432432,0,0,0,0,0,0,0,0.016216216,0,0,0,0,0,0,0,0,0,0.010810811,0,0,0,0,0,0,0,0.032432432,0,0,0,0.227027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010810811,0,0,0,0,0,0,0.005405405,0,0,0,0,0,0,0.010810811,0,0,0,0,0,0,0,0,0,0,0,0.021621622,0,0.005405405,0,0.037837838,0,0,0,0.032432432,0.016216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005405405,0,0,0,0,0
157,1903,0,0.022099448,0,0.024861878,0,0,0,0,0,0,0,0,0.011049724,0,0.027624309,0,0,0,0,0,0,0.005524862,0,0,0,0.022099448,0,0,0.019337017,0.220994475,0,0,0,0,0,0.002762431,0,0.008287293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008287293,0,0,0,0,0,0,0,0,0,0,0.011049724,0,0,0,0.002762431,0.002762431,0.03038674,0,0,0,0,0,0,0,0.019337017,0,0,0,0,0,0,0,0,0,0.002762431,0,0,0,0,0,0,0,0,0,0,0,0.110497238,0.002762431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107734807,0,0,0,0,0,0,0.016574586,0,0,0,0,0,0,0,0,0,0,0,0.002762431,0,0.071823204,0,0.041436464,0,0,0.002762431,0.082872928,0.024861878,0,0,0,0,0,0,0,0.002762431,0,0,0,0,0,0.027624309,0,0,0,0.002762431,0
266,1915,0,0,0,0,0,0,0,0,0,0,0.020304569,0,0.010152284,0,0.07106599,0,0,0,0,0,0,0.035532995,0.005076142,0,0,0.07106599,0,0,0.055837563,0.020304569,0,0,0,0,0,0.035532995,0,0,0,0,0.025380711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040609137,0,0,0,0,0.005076142,0.060913706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040609137,0,0.015228426,0,0,0,0,0,0.005076142,0,0,0,0.020304569,0,0,0.030456853,0,0.005076142,0,0,0,0,0,0,0.005076142,0,0,0,0,0,0,0,0,0,0,0.025380711,0,0,0,0,0,0,0.030456853,0,0,0,0,0.010152284,0,0,0,0,0,0,0.060913706,0,0.040609137,0,0.010152284,0,0,0,0.045685279,0.015228426,0,0,0.015228426,0,0,0,0,0.020304569,0,0,0,0,0,0.005076142,0,0,0,0.005076142,0
419,1919,0,0.012711864,0,0,0,0,0,0,0,0,0,0,0.004237288,0,0.012711864,0,0,0,0,0,0,0.016949153,0,0,0,0.101694915,0,0,0.038135593,0.016949153,0,0,0,0,0,0.008474576,0,0.004237288,0.004237288,0,0.008474576,0,0,0,0,0,0,0.004237288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008474576,0,0,0,0,0,0.029661017,0,0,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228813559,0,0,0.012711864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004237288,0,0,0,0,0,0,0,0,0,0,0,0.139830508,0,0,0,0,0,0,0,0,0,0.004237288,0,0.025423729,0,0,0,0.016949153,0,0,0.008474576,0.177966102,0,0,0,0,0,0,0,0,0.008474576,0,0,0,0.012711864,0,0,0,0,0,0.004237288,0
118,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085972851,0,0,0,0,0,0,0,0,0,0.049773756,0,0,0.004524887,0.113122172,0,0,0,0,0,0,0.054298643,0,0,0,0,0,0,0,0,0.009049774,0.004524887,0,0.004524887,0,0.049773756,0,0,0,0.063348416,0.004524887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018099548,0,0.009049774,0,0,0,0,0,0,0,0,0,0,0,0.009049774,0.054298643,0,0,0,0,0,0,0,0.004524887,0,0,0.058823529,0,0,0,0,0,0.031674208,0,0,0,0.036199095,0,0,0,0.009049774,0,0,0,0,0,0,0,0.009049774,0,0,0,0.013574661,0,0,0,0,0,0,0.013574661,0,0,0,0,0,0,0.027149321,0,0,0,0,0,0.063348416,0,0,0,0,0,0,0.004524887,0,0,0,0,0,0,0.004524887,0.004524887,0,0,0,0.058823529,0,0,0.009049774,0.013574661,0.004524887,0,0,0,0,0,0,0,0,0,0
201,1935,0,0,0,0,0,0,0,0,0,0,0.002754821,0,0.005509642,0,0.013774105,0,0,0,0,0,0.002754821,0.002754821,0,0,0,0.046831956,0,0,0.192837466,0.005509642,0,0,0,0,0,0.008264463,0,0,0,0,0.002754821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022038567,0,0,0,0,0.002754821,0,0,0,0,0.002754821,0.002754821,0,0,0,0,0,0.038567493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005509642,0,0.008264463,0,0,0,0,0,0.008264463,0,0,0,0.162534435,0,0,0,0,0.002754821,0,0,0,0,0,0,0.005509642,0,0,0,0,0,0,0,0,0,0,0.008264463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082644628,0.011019284,0,0,0.016528926,0,0,0,0.008264463,0.038567493,0,0,0,0,0,0,0,0.002754821,0.002754821,0,0,0,0,0.002754821,0,0,0,0.005509642,0
